Pergunta;Resposta
Pergunta,Como a NCRF 25 trata a incerteza tributária relacionada com ativos por impostos diferidos na empresa DEF Lda.?;Resposta,A DEF Lda. deve reconhecer a incerteza tributária relacionada com ativos por impostos diferidos utilizando o método do imposto corrente, refletindo as melhores estimativas razoáveis disponíveis no momento da mensuração. Por exemplo, se a DEF Lda. estiver envolvida em uma disputa tributária relacionada com a utilização de ativos por impostos diferidos, ela deve refletir essa incerteza nas demonstrações financeiras.
Pergunta,Qual é o impacto das mudanças nas taxas de imposto sobre os ativos e passivos por impostos diferidos da empresa PQR SA, de acordo com a NCRF 25?;Resposta,As mudanças nas taxas de imposto afetam a mensuração de ativos e passivos por impostos diferidos da PQR SA, resultando em ajustamentos ao montante reconhecido na demonstração financeira. Por exemplo, se houver uma mudança na taxa de imposto substantiva que afete os ativos e passivos por impostos diferidos da PQR SA, ela deve reconhecer o impacto dessa mudança no período em que ocorreu.
Pergunta,Como a empresa GHI & Filhos Lda. pode aplicar o conceito de compensação de ativos e passivos por impostos diferidos de acordo com a NCRF 25?;Resposta,A GHI & Filhos Lda. pode compensar ativos e passivos por impostos diferidos quando tiver o direito legal de compensar o montante a pagar com o montante a recuperar de uma mesma autoridade tributária. Por exemplo, se a GHI & Filhos Lda. tiver ativos por impostos diferidos relacionados com prejuízos fiscais e passivos por impostos diferidos relacionados com créditos fiscais, ela pode compensar esses montantes quando houver o direito legal de fazê-lo.
Pergunta,O que é a NCRF 26?;Resposta,A NCRF 26 é uma norma contabilística que trata das questões relacionadas com matérias ambientais.
Pergunta,Qual é o objetivo da NCRF 26?;Resposta,O objetivo da NCRF 26 é fornecer orientações sobre o reconhecimento, mensuração e divulgação de passivos ambientais.
Pergunta,Quais são os principais critérios para o reconhecimento de passivos ambientais?;Resposta,Os principais critérios para o reconhecimento de passivos ambientais incluem a obrigação presente resultante de eventos passados, a expectativa de saída de recursos e a necessidade de uma estimativa confiável do montante do passivo.
Pergunta,Quais são os tipos de divulgações requeridas pela NCRF 26?;Resposta,As divulgações requeridas pela NCRF 26 incluem informações sobre a política e os programas adotados pela entidade em relação à proteção ambiental, a extensão das medidas implementadas, melhorias em áreas-chave da proteção ambiental e desempenho ambiental.
Pergunta,Quando uma entidade deve aplicar a NCRF 26?;Resposta,Uma entidade deve aplicar a NCRF 26 para os períodos com início em ou após 1 de janeiro de 2016.
Pergunta,Quais são os critérios para reconhecimento de passivos ambientais segundo a NCRF 26?;Resposta,Os critérios incluem a obrigação presente resultante de eventos passados, a expectativa de saída de recursos e a necessidade de uma estimativa confiável do montante do passivo.
Pergunta,Como são mensurados os passivos ambientais de longo prazo de acordo com a NCRF 26?;Resposta,Os passivos ambientais de longo prazo são mensurados pelo seu valor presente quando o efeito do valor temporal do dinheiro é material.
Pergunta,Quais são as principais divulgações exigidas pela NCRF 26?;Resposta,As divulgações incluem a política e os programas de proteção ambiental, medidas implementadas ou em curso, melhorias em áreas-chave da proteção ambiental e desempenho ambiental da entidade.
Pergunta,Quais são as implicações contábeis da emissão de gases com efeito de estufa, de acordo com a NCRF 26?;Resposta,As licenças de emissão são reconhecidas como ativos intangíveis, as emissões de gases com efeito de estufa são reconhecidas como gastos, e as emissões acima das licenças detidas são reconhecidas como uma responsabilidade.
Pergunta,Quando uma entidade deve aplicar a NCRF 26 e como ela afeta a apresentação das demonstrações financeiras?;Resposta,A NCRF 26 deve ser aplicada para períodos com início em ou após 1 de janeiro de 2016. Ela afeta a apresentação das demonstrações financeiras ao exigir divulgações relevantes sobre matérias ambientais que possam impactar o desempenho ou posição financeira da entidade.
Pergunta,Qual é o objetivo principal da NCRF 26?;Resposta,O principal objetivo da NCRF 26 é estabelecer princípios contabilísticos e divulgações adequadas para passivos ambientais, reconhecendo a importância do impacto ambiental nas demonstrações financeiras.
Pergunta,Quais são os critérios específicos para o reconhecimento de passivos ambientais de acordo com a NCRF 26?;Resposta,Os critérios incluem a probabilidade de saída de recursos e a obrigação presente resultante de eventos passados, com base em estimativas confiáveis do montante do passivo.
Pergunta,Como a NCRF 26 aborda a mensuração de passivos ambientais de longo prazo?;Resposta,A NCRF 26 exige que os passivos ambientais de longo prazo sejam mensurados pelo seu valor presente quando o efeito do valor temporal do dinheiro é material, levando em consideração planos de depuração e reparação específicos.
Pergunta,Quais são as principais divulgações exigidas pela NCRF 26 em relação a matérias ambientais?;Resposta,As divulgações incluem informações sobre políticas e programas de proteção ambiental, medidas implementadas, melhorias em áreas-chave da proteção ambiental e desempenho ambiental da entidade.
Pergunta,Como a NCRF 26 trata a contabilização das licenças de emissão de gases com efeito de estufa?;Resposta,A NCRF 26 estabelece que as licenças de emissão devem ser reconhecidas como ativos intangíveis, com emissões correspondentes sendo reconhecidas como gastos. Além disso, ela aborda a contabilização das emissões acima das licenças detidas como uma responsabilidade.
Pergunta,Como a empresa X poderia reconhecer um passivo ambiental de acordo com a NCRF 26?;Resposta,A empresa X reconheceria um passivo ambiental se tivesse uma obrigação presente resultante de eventos passados, como a contaminação do solo devido a atividades industriais anteriores.
Pergunta,Que tipo de divulgações a empresa Y deve fazer de acordo com a NCRF 26?;Resposta,A empresa Y deve divulgar suas políticas de proteção ambiental, como programas de reciclagem ou redução de emissões, juntamente com seu desempenho ambiental, como consumo de energia ou emissões de CO2.
Pergunta,Como a empresa Z poderia mensurar seus passivos ambientais de longo prazo conforme a NCRF 26?;Resposta,A empresa Z poderia mensurar seus passivos ambientais de longo prazo pelo valor presente dos dispêndios estimados para depuração e reparação de danos ambientais, como vazamentos de produtos químicos que afetam a área circundante.
Pergunta,Como a empresa W deveria contabilizar suas licenças de emissão de gases com efeito de estufa de acordo com a NCRF 26?;Resposta,A empresa W deveria reconhecer suas licenças de emissão como ativos intangíveis no balanço patrimonial, refletindo seu valor justo de mercado, como faz a Siemens ao contabilizar suas licenças de emissão de CO2.
Pergunta,Qual seria uma possível implicação financeira para a empresa V ao aplicar as diretrizes da NCRF 26?;Resposta,Uma possível implicação financeira para a empresa V seria a necessidade de registrar um passivo ambiental significativo em seu balanço patrimonial devido à obrigação de restaurar uma área degradada por suas operações industriais, como enfrentou a ExxonMobil após o vazamento de petróleo no Golfo do México.
Pergunta,O que é a NCRF 27?;Resposta,A NCRF 27 é uma norma contabilística que trata do reconhecimento e mensuração de instrumentos financeiros.
Pergunta,Quais são os critérios para reconhecer a imparidade de ativos financeiros?;Resposta,Alguns critérios incluem a significativa dificuldade financeira do devedor e o desaparecimento de um mercado ativo para o ativo financeiro.
Pergunta,Como é calculada a perda por imparidade para ativos financeiros mensurados ao custo amortizado?;Resposta,A perda por imparidade é a diferença entre a quantia escriturada e o valor presente dos fluxos de caixa estimados descontados à taxa de juro efetiva original do ativo financeiro.
Pergunta,Quando uma entidade deve desreconhecer um ativo financeiro?;Resposta,Uma entidade deve desreconhecer um ativo financeiro quando os direitos contratuais aos fluxos de caixa resultantes do ativo financeiro expiram, entre outros critérios.
Pergunta,O que significa contabilização da cobertura de riscos?;Resposta,A contabilização da cobertura de riscos permite que ganhos ou perdas em um instrumento de cobertura e no instrumento coberto sejam reconhecidos simultaneamente na demonstração de resultados.
Pergunta,Quais são os critérios para reconhecer a imparidade de ativos financeiros?;Resposta,Alguns critérios incluem a significativa dificuldade financeira do devedor, quebra contratual, e desaparecimento de um mercado ativo para o ativo financeiro.
